ClientId,LoanAmount0,LoanPeriod0,Good,PredictedGood0,RoundedOptimizedLoanAmount,RoundedOptimizedLoanPeriod,OptimizedClientScoreWithRoundedValues
100955.0,4000.0,8.0,1.0,277.0,3900.0,10,397.64776964489545
100957.0,31600.0,32.0,1.0,263.0,31500.0,34,383.64776964489556
100959.0,30400.0,36.0,1.0,342.0,30300.0,37,403.5757961338363
100961.0,3000.0,8.0,0.0,-569.0,2800.0,24,381.1592214224976
100962.0,1800.0,6.0,0.0,-433.0,1700.0,20,396.51145177760236
100963.0,3000.0,6.0,1.0,216.0,2900.0,9,395.71974315595435
100965.0,50800.0,39.0,1.0,332.0,50700.0,40,393.5757961338368
100968.0,3000.0,8.0,0.0,117.0,2900.0,12,355.79171666701325
100969.0,43500.0,37.0,1.0,339.0,43400.0,38,400.5757961338368
100972.0,1000.0,4.0,0.0,-361.0,950.0,17,408.18756695515447
100973.0,4500.0,11.0,0.0,-456.0,4300.0,25,376.0152744003798
100974.0,3500.0,9.0,0.0,-436.0,3400.0,23,393.51145177760236
100979.0,1000.0,4.0,0.0,-187.0,950.0,14,404.97164642197777
100982.0,4000.0,10.0,0.0,222.0,3900.0,13,401.71974315595435
100983.0,4000.0,10.0,1.0,325.0,3900.0,11,386.57579613383655
100985.0,8270.0,18.0,0.0,195.0,8200.0,21,373.96859636912086
100989.0,3000.0,8.0,0.0,-226.0,2900.0,18,367.22355773336665
100991.0,1500.0,5.0,1.0,304.0,1400.0,6,365.57579613383655
100996.0,2000.0,6.0,1.0,167.0,1900.0,10,405.79171666701325
100997.0,1667.0,6.0,0.0,-347.0,1600.0,18,363.54124328996784
100998.0,542.0,4.0,0.0,-335.0,500.0,16,374.91528763427334
100999.0,1000.0,4.0,0.0,-259.0,950.0,15,392.04361993303667
101000.0,5000.0,12.0,0.0,-510.0,4800.0,27,381.0872479114389
101001.0,5672.0,13.0,1.0,223.0,5600.0,16,402.0186728215766
101004.0,4000.0,10.0,0.0,-427.0,3900.0,24,402.51145177760213
101007.0,3000.0,8.0,0.0,310.0,2900.0,9,371.57579613383655
101008.0,760.0,4.0,0.0,-339.0,700.0,16,371.3659757063733
101009.0,2500.0,7.0,0.0,-218.0,2400.0,17,375.22355773336665
101010.0,543.0,4.0,0.0,-310.0,500.0,16,399.94032586050116
101016.0,2700.0,8.0,1.0,263.0,2600.0,10,383.64776964489545
101018.0,7351.0,16.0,1.0,101.0,7300.0,21,397.6368170929111
101021.0,6250.0,14.0,0.0,-446.0,6100.0,28,384.7633630889911
101022.0,4000.0,10.0,0.0,115.0,3900.0,14,353.79171666701325
101023.0,5000.0,10.0,1.0,337.0,4900.0,11,398.57579613383655
101024.0,1734.0,4.0,1.0,242.0,1700.0,6,360.99524671386223
101025.0,1000.0,4.0,0.0,-353.0,950.0,16,357.11559344409557
101026.0,2500.0,7.0,1.0,28.0,2400.0,13,384.93566368913105
101027.0,2700.0,6.0,1.0,344.0,2600.0,7,405.57579613383655
101030.0,1200.0,5.0,0.0,-201.0,1100.0,15,392.22355773336665
101032.0,1995.0,4.0,1.0,265.0,1900.0,6,385.52257851375657
101033.0,650.0,4.0,0.0,-182.0,600.0,14,409.97164642197777
101034.0,4088.0,10.0,1.0,315.0,4000.0,11,376.27533741910327
101035.0,543.0,4.0,0.0,-341.0,500.0,16,368.94032586050116
101037.0,600.0,4.0,0.0,-216.0,550.0,14,375.9716464219779
101040.0,6158.0,14.0,0.0,-367.0,6000.0,27,404.89169538775445
101041.0,2000.0,6.0,0.0,-274.0,1900.0,17,378.29553124442555
101042.0,1084.0,3.0,1.0,327.0,1000.0,4,388.1751845141921
101044.0,540.0,4.0,1.0,235.0,500.0,6,354.1454760712288
101045.0,4000.0,10.0,1.0,254.0,3900.0,12,374.64776964489545
101049.0,890.0,4.0,0.0,-278.0,850.0,15,372.793237670759
101054.0,869.0,4.0,0.0,-278.0,800.0,15,373.51934623136447
101055.0,890.0,4.0,0.0,-278.0,850.0,15,372.793237670759
101056.0,1000.0,4.0,1.0,325.0,950.0,5,385.32388482244767
101060.0,652.0,4.0,0.0,-254.0,600.0,15,397.0936963854922
101067.0,800.0,4.0,1.0,86.0,750.0,9,382.6117788666834
101069.0,6320.0,15.0,0.0,90.0,6200.0,20,388.36445470262777
101070.0,2893.0,8.0,1.0,319.0,2800.0,9,380.40052855024214
101072.0,1000.0,2.0,1.0,174.0,950.0,5,352.4678318445655
101074.0,540.0,2.0,1.0,216.0,500.0,5,394.2174495822877
101084.0,7500.0,17.0,0.0,243.0,7400.0,19,363.6477696448957
101085.0,648.0,4.0,1.0,167.0,600.0,8,404.48972890316895
101088.0,1301.0,3.0,1.0,77.0,1200.0,8,374.88872840429985
101091.0,3000.0,8.0,0.0,-307.0,2900.0,20,404.36750475548445
101098.0,5200.0,11.0,1.0,305.0,5100.0,12,366.57579613383666
101101.0,3517.0,9.0,1.0,286.0,3500.0,11,404.56959686798996
101102.0,1626.0,6.0,0.0,-318.0,1500.0,18,394.01849863740676
101108.0,1410.0,3.0,1.0,340.0,1400.0,4,399.32235577333665
101113.0,1000.0,4.0,1.0,261.0,950.0,6,380.3958583335067
101114.0,6000.0,14.0,1.0,167.0,5900.0,18,405.79171666701313
101117.0,2314.0,7.0,0.0,-366.0,2200.0,20,404.79001343373227
101120.0,4000.0,8.0,1.0,342.0,3900.0,9,403.57579613383655
101121.0,71300.0,45.0,1.0,264.0,71100.0,47,387.1515922676731
101124.0,5000.0,10.0,1.0,339.0,4900.0,11,400.57579613383655
101126.0,1000.0,4.0,1.0,319.0,950.0,5,379.32388482244767
101127.0,8000.0,16.0,1.0,267.0,7900.0,18,387.64776964489533
101128.0,53700.0,37.0,1.0,333.0,53600.0,38,394.57579613383723
101131.0,12200.0,24.0,0.0,348.0,12100.0,25,409.5757961338363
101133.0,1000.0,4.0,0.0,316.0,950.0,5,376.32388482244767
101135.0,5300.0,13.0,1.0,259.0,5200.0,15,379.64776964489545
101136.0,10650.0,20.0,1.0,287.0,10600.0,22,406.39585833350657
101137.0,10000.0,21.0,1.0,342.0,9900.0,22,403.57579613383655
101138.0,5000.0,10.0,1.0,271.0,4900.0,12,391.64776964489545
101140.0,4700.0,11.0,0.0,238.0,4600.0,13,358.64776964489545
101141.0,5300.0,11.0,1.0,317.0,5200.0,12,378.57579613383643
101144.0,1000.0,4.0,0.0,-579.0,950.0,20,367.4034874883313
101145.0,4100.0,10.0,0.0,64.0,4000.0,15,361.86369017807215
101148.0,500.0,4.0,0.0,111.0,450.0,9,407.6117788666834
101149.0,1500.0,5.0,1.0,92.0,1400.0,10,389.86369017807215
101157.0,85500.0,50.0,1.0,229.0,85200.0,52,354.6554148904511
101158.0,50800.0,40.0,1.0,234.0,50600.0,42,357.1515922676731
101162.0,2000.0,6.0,0.0,-596.0,1900.0,22,351.65539879971993
101167.0,2385.0,7.0,1.0,331.0,2300.0,8,392.2002227404198
101168.0,2500.0,5.0,1.0,308.0,2400.0,6,369.57579613383666
101169.0,7050.0,16.0,1.0,334.0,7000.0,17,394.3238848224478
101170.0,2000.0,6.0,0.0,-489.0,1900.0,21,399.5834252886609
101171.0,4500.0,11.0,0.0,289.0,4400.0,13,409.64776964489545
101172.0,3000.0,8.0,1.0,274.0,2900.0,10,394.64776964489545
101173.0,5000.0,12.0,0.0,-499.0,4800.0,27,392.0872479114389
101174.0,1500.0,5.0,0.0,216.0,1400.0,8,395.71974315595435
101179.0,2000.0,6.0,0.0,-524.0,1900.0,21,364.5834252886609
101181.0,2000.0,6.0,1.0,25.0,1900.0,12,381.93566368913105
101184.0,2240.0,5.0,1.0,306.0,2200.0,6,366.07350256017
101187.0,500.0,4.0,0.0,-424.0,450.0,18,404.2595404662136
101189.0,500.0,4.0,0.0,-411.0,450.0,17,358.1875669551546
101190.0,6806.0,15.0,1.0,198.0,6700.0,18,377.86997251332116
101193.0,10000.0,19.0,1.0,222.0,9900.0,22,401.7197431559541
101201.0,9500.0,21.0,1.0,210.0,9400.0,24,389.7197431559546
101206.0,2771.0,8.0,0.0,286.0,2700.0,10,405.9216610842899
101207.0,652.0,2.0,1.0,298.0,600.0,3,358.37396127490325
101208.0,2000.0,4.0,1.0,338.0,1900.0,5,399.57579613383655
101213.0,923.0,2.0,1.0,250.0,900.0,4,368.71982622535666
101215.0,5000.0,12.0,1.0,322.0,4900.0,13,383.57579613383655
101220.0,4650.0,11.0,1.0,274.0,4600.0,13,393.3958583335067
101224.0,4000.0,8.0,1.0,297.0,3900.0,9,358.57579613383655
101225.0,1000.0,4.0,1.0,122.0,950.0,8,359.5398053556245
101230.0,9000.0,21.0,1.0,160.0,8900.0,25,398.79171666701336
101232.0,2500.0,5.0,1.0,243.0,2400.0,7,363.64776964489545
101238.0,4000.0,8.0,1.0,269.0,3900.0,10,389.64776964489545
101239.0,9393.0,20.0,1.0,298.0,9300.0,21,359.4005285502419
101243.0,4700.0,9.0,1.0,225.0,4600.0,12,404.71974315595435
101245.0,1500.0,3.0,1.0,170.0,1400.0,7,408.79171666701336
101246.0,500.0,4.0,1.0,320.0,450.0,5,380.3238848224478
101247.0,1000.0,4.0,0.0,-110.0,950.0,12,363.82769939985997
101250.0,139300.0,57.0,1.0,348.0,139200.0,58,409.5757961338363
101251.0,24300.0,31.0,1.0,309.0,24200.0,32,370.5757961338363
101252.0,18200.0,30.0,1.0,178.0,18100.0,33,357.7197431559541
101254.0,1020.0,5.0,1.0,4.0,1000.0,11,358.9326055909089
101255.0,43500.0,35.0,1.0,-8.0,43000.0,41,358.9509541802413
101256.0,1010.0,3.0,1.0,128.0,950.0,7,365.7901876179021
101257.0,1000.0,4.0,0.0,-513.0,950.0,19,374.3315139772725
101258.0,8500.0,18.0,1.0,219.0,8400.0,21,398.71974315595435
101261.0,18200.0,29.0,1.0,348.0,18100.0,30,409.5757961338368
101262.0,4000.0,10.0,1.0,280.0,3900.0,12,400.64776964489545
101263.0,4000.0,10.0,0.0,-551.0,3800.0,26,399.1592214224977
101266.0,10000.0,19.0,1.0,337.0,9900.0,20,398.5757961338363
101267.0,4500.0,11.0,0.0,-426.0,4300.0,25,406.0152744003798
101271.0,4700.0,11.0,0.0,-325.0,4600.0,23,386.36750475548445
101272.0,500.0,4.0,0.0,-304.0,450.0,16,406.1155934440957
101273.0,43500.0,37.0,1.0,270.0,43400.0,39,390.64776964489556
101275.0,59568.0,41.0,1.0,273.0,59400.0,43,395.35036902838465
101277.0,24300.0,32.0,0.0,185.0,24200.0,35,364.71974315595435
101278.0,3000.0,8.0,0.0,312.0,2900.0,9,373.57579613383655
101279.0,1000.0,2.0,1.0,246.0,950.0,4,365.3958583335066
101282.0,1800.0,6.0,0.0,179.0,1700.0,9,358.71974315595435
101283.0,12200.0,26.0,0.0,-266.0,12000.0,37,388.7993538672033
101285.0,4000.0,10.0,0.0,101.0,3900.0,15,398.86369017807215
101286.0,2000.0,6.0,0.0,-450.0,1900.0,20,379.51145177760213
101290.0,2226.0,7.0,0.0,128.0,2200.0,11,364.9388879261578
101292.0,2308.0,7.0,1.0,302.0,2300.0,8,361.272279320881
101294.0,2308.0,7.0,0.0,182.0,2200.0,10,361.9200489657766
101300.0,7000.0,14.0,1.0,45.0,6900.0,20,401.93566368913116
101301.0,2000.0,6.0,0.0,-465.0,1900.0,20,364.51145177760213
101305.0,1001.0,5.0,1.0,241.0,950.0,7,360.4208965597344
101306.0,1200.0,5.0,0.0,194.0,1100.0,8,373.71974315595435
101308.0,3500.0,9.0,0.0,343.0,3400.0,10,404.57579613383655
101310.0,5827.0,12.0,1.0,291.0,5800.0,13,350.7480056192089
101311.0,2500.0,7.0,0.0,317.0,2400.0,8,378.57579613383666
101312.0,2298.0,7.0,0.0,168.0,2200.0,11,406.7416402145577
101314.0,652.0,4.0,1.0,327.0,650.0,5,386.1220499635144
101319.0,1337.0,5.0,0.0,-320.0,1200.0,17,392.2939191259122
101321.0,2630.0,6.0,1.0,236.0,2600.0,8,354.89509380895106
101324.0,500.0,4.0,0.0,-407.0,450.0,17,362.1875669551546
101325.0,6000.0,15.0,0.0,-317.0,5900.0,27,394.36750475548445
101328.0,1000.0,2.0,1.0,251.0,950.0,4,370.3958583335066
101329.0,543.0,4.0,0.0,141.0,500.0,8,378.36453777202996
101331.0,543.0,2.0,1.0,319.0,500.0,3,379.1486172388533
101333.0,1700.0,4.0,1.0,321.0,1600.0,5,382.57579613383655
101334.0,3423.0,7.0,1.0,336.0,3400.0,8,395.64785271429776
101335.0,2000.0,6.0,0.0,-450.0,1900.0,20,379.51145177760213
101336.0,1109.0,5.0,0.0,-385.0,1000.0,18,385.6648223025933
101339.0,11300.0,24.0,1.0,174.0,11200.0,27,353.71974315595435
101340.0,5693.0,13.0,0.0,220.0,5600.0,16,399.54447557236006
101343.0,1111.0,3.0,1.0,316.0,1100.0,4,375.3473939995645
101346.0,3000.0,6.0,1.0,191.0,2900.0,9,370.71974315595435
101347.0,73665.0,43.0,0.0,-16.0,72800.0,49,360.0899067533801
101351.0,4650.0,11.0,1.0,239.0,4600.0,13,358.3958583335067
101352.0,49300.0,38.0,1.0,245.0,49100.0,40,368.15159226767264
101353.0,9200.0,20.0,1.0,291.0,9100.0,21,352.57579613383655
101354.0,1380.0,3.0,1.0,199.0,1300.0,6,378.21897863139884
101357.0,500.0,4.0,0.0,-281.0,450.0,15,370.0436199330368
101359.0,6000.0,14.0,1.0,132.0,5900.0,18,370.79171666701313
101360.0,87700.0,49.0,1.0,343.0,87600.0,50,404.5757961338363
101363.0,2200.0,7.0,1.0,181.0,2100.0,10,360.71974315595435
101364.0,18400.0,28.0,1.0,338.0,18300.0,29,399.5757961338363
101365.0,43500.0,37.0,1.0,244.0,43300.0,39,367.1515922676731
101368.0,55600.0,39.0,1.0,319.0,55500.0,40,380.5757961338363
101370.0,4700.0,9.0,1.0,343.0,4600.0,10,404.57579613383655
101371.0,8000.0,16.0,1.0,315.0,7900.0,17,376.57579613383655
101372.0,1600.0,6.0,1.0,292.0,1500.0,7,353.57579613383655
101375.0,40400.0,36.0,1.0,303.0,40300.0,37,364.5757961338363
101381.0,4000.0,10.0,1.0,292.0,3900.0,11,353.57579613383655
101387.0,3600.0,9.0,0.0,296.0,3500.0,10,357.57579613383655
101388.0,1000.0,4.0,0.0,-393.0,950.0,17,376.18756695515447
101390.0,3500.0,9.0,0.0,-413.0,3400.0,22,357.43947826654335
101393.0,30400.0,34.0,1.0,243.0,30300.0,36,363.64776964489533
101400.0,99800.0,51.0,0.0,-397.0,91100.0,60,352.4803297811868
101405.0,8500.0,18.0,1.0,344.0,8400.0,19,405.5757961338368
101406.0,2000.0,6.0,0.0,326.0,1900.0,7,387.57579613383655
101410.0,2226.0,7.0,1.0,311.0,2200.0,8,370.7229673929811
101414.0,1084.0,5.0,0.0,-397.0,1000.0,18,373.0388666468988
101417.0,2500.0,7.0,0.0,185.0,2400.0,10,364.71974315595435
101418.0,4000.0,8.0,1.0,303.0,3900.0,9,364.57579613383655
101421.0,3000.0,8.0,1.0,345.0,2900.0,9,406.57579613383655
101422.0,10328.0,22.0,1.0,345.0,10300.0,23,404.77304384543686
101424.0,1385.0,5.0,1.0,336.0,1300.0,6,397.2002227404199
101425.0,6500.0,13.0,1.0,288.0,6400.0,15,408.64776964489545
101432.0,2000.0,6.0,1.0,323.0,1900.0,7,384.57579613383655
101433.0,2500.0,5.0,1.0,291.0,2400.0,6,352.57579613383666
101434.0,3230.0,9.0,1.0,182.0,3200.0,12,359.96706732000996
101435.0,3605.0,9.0,0.0,104.0,3500.0,14,401.988881309211
101439.0,12650.0,25.0,1.0,288.0,12600.0,27,407.3958583335068
101441.0,600.0,4.0,0.0,-471.0,550.0,18,357.2595404662135
101445.0,6416.0,13.0,1.0,343.0,6400.0,14,402.47258513070335
101448.0,7000.0,17.0,1.0,254.0,6900.0,19,374.6477696448957
101452.0,8420.0,17.0,1.0,337.0,8400.0,18,396.5727380356144
101458.0,3500.0,7.0,1.0,289.0,3400.0,9,409.64776964489556
101464.0,5000.0,12.0,1.0,305.0,4900.0,13,366.57579613383655
101471.0,3318.0,9.0,0.0,283.0,3300.0,11,401.5946350942178
101478.0,3300.0,9.0,0.0,-238.0,3200.0,19,355.22355773336676
101479.0,2299.0,5.0,1.0,348.0,2200.0,6,409.55075790760884
101482.0,7000.0,14.0,1.0,322.0,6900.0,15,383.57579613383655
101487.0,1000.0,2.0,1.0,326.0,950.0,3,386.3238848224477
101490.0,5500.0,12.0,1.0,316.0,5400.0,13,377.57579613383655
101491.0,1500.0,5.0,1.0,131.0,1400.0,9,369.79171666701336
101492.0,12200.0,24.0,0.0,274.0,12100.0,26,394.64776964489556
101493.0,500.0,4.0,0.0,-459.0,450.0,18,369.2595404662136
101494.0,5800.0,14.0,1.0,153.0,5700.0,18,391.79171666701336
101496.0,2500.0,5.0,1.0,335.0,2400.0,6,396.57579613383666
101497.0,18200.0,31.0,0.0,132.0,18100.0,35,370.79171666701313
101498.0,4700.0,11.0,0.0,-438.0,4500.0,25,394.0152744003798
101500.0,4700.0,11.0,0.0,-411.0,4500.0,24,361.943300889321
101502.0,5000.0,10.0,1.0,279.0,4900.0,12,399.64776964489545
101503.0,131500.0,57.0,1.0,-2.0,124500.0,60,350.48350412761283
101505.0,3500.0,9.0,0.0,-659.0,3300.0,27,409.3031684446157
101506.0,1500.0,5.0,1.0,292.0,1400.0,6,353.57579613383655
101507.0,3000.0,8.0,1.0,170.0,2900.0,12,408.79171666701325
101508.0,65300.0,43.0,1.0,289.0,65100.0,44,353.0796187566143
101509.0,500.0,4.0,0.0,-341.0,450.0,16,369.1155934440957
101510.0,17400.0,30.0,1.0,338.0,17300.0,31,399.57579613383655
101512.0,12200.0,25.0,0.0,348.0,12100.0,26,409.5757961338368
101513.0,4700.0,11.0,1.0,241.0,4600.0,13,361.64776964489545
101515.0,4700.0,11.0,0.0,-391.0,4500.0,24,381.943300889321
101517.0,17800.0,27.0,1.0,316.0,17700.0,28,377.57579613383655
101518.0,1000.0,4.0,0.0,-493.0,950.0,19,394.3315139772725
101519.0,8400.0,19.0,0.0,-461.0,8200.0,33,371.01527440037944
101520.0,4700.0,9.0,1.0,222.0,4600.0,12,401.71974315595435
101521.0,4700.0,11.0,0.0,-326.0,4600.0,23,385.36750475548445
101522.0,1500.0,5.0,0.0,-423.0,1400.0,19,406.51145177760236
101524.0,1240.0,5.0,0.0,-298.0,1200.0,16,352.793237670759
101525.0,1600.0,6.0,0.0,-284.0,1500.0,17,368.29553124442555
101526.0,3200.0,9.0,1.0,303.0,3100.0,10,364.57579613383666
101529.0,72500.0,43.0,1.0,99.0,71900.0,48,409.3828032919605
101531.0,6600.0,15.0,0.0,-199.0,6500.0,25,394.22355773336665
101532.0,69400.0,43.0,1.0,335.0,69300.0,44,396.5757961338363
101533.0,7600.0,15.0,1.0,322.0,7500.0,16,383.57579613383643
101534.0,3000.0,8.0,0.0,-221.0,2900.0,18,372.22355773336665
101536.0,3500.0,9.0,1.0,317.0,3400.0,10,378.57579613383655
101537.0,78022.0,44.0,1.0,101.0,77400.0,48,352.86167075791263
101539.0,5500.0,13.0,1.0,272.0,5400.0,15,392.64776964489545
101540.0,1200.0,5.0,0.0,-379.0,1100.0,18,391.43947826654335
101541.0,2000.0,4.0,1.0,292.0,1900.0,5,353.57579613383655
101544.0,24300.0,33.0,0.0,-322.0,24000.0,45,394.3751500010394
101547.0,9500.0,21.0,1.0,247.0,9400.0,23,367.6477696448958
101549.0,3000.0,8.0,1.0,159.0,2900.0,12,397.79171666701325
101551.0,4614.0,11.0,1.0,321.0,4600.0,12,380.4225086782477
101552.0,3500.0,9.0,1.0,132.0,3400.0,13,370.79171666701325
101553.0,4500.0,11.0,0.0,-336.0,4400.0,23,375.3675047554847
101554.0,43500.0,36.0,1.0,341.0,43400.0,37,402.5757961338363
101556.0,1000.0,2.0,1.0,222.0,950.0,5,400.4678318445656
101561.0,66480.0,44.0,1.0,238.0,66200.0,46,363.1546503658951
101565.0,3500.0,9.0,1.0,269.0,3400.0,11,389.64776964489545
101567.0,2000.0,6.0,0.0,234.0,1900.0,8,354.64776964489545
101569.0,23860.0,32.0,1.0,222.0,23800.0,35,400.71821410684333
101573.0,1080.0,5.0,1.0,142.0,1000.0,9,380.29095214245774
101577.0,8500.0,19.0,1.0,212.0,8400.0,22,391.7197431559541
101580.0,4850.0,13.0,1.0,341.0,4800.0,14,401.32388482244767
101581.0,4850.0,12.0,1.0,208.0,4800.0,15,386.4678318445656
101582.0,5575.0,13.0,0.0,286.0,5500.0,15,406.02181398920095
101583.0,5575.0,13.0,0.0,265.0,5500.0,15,385.02181398920095
101589.0,4700.0,11.0,1.0,340.0,4600.0,12,401.57579613383666
101590.0,45000.0,37.0,1.0,255.0,44800.0,39,378.1515922676731
101591.0,2800.0,8.0,0.0,-505.0,2700.0,23,383.58342528866126
101593.0,3000.0,8.0,1.0,346.0,2900.0,9,407.57579613383655
101594.0,5500.0,11.0,1.0,297.0,5400.0,12,358.57579613383655
101596.0,2000.0,6.0,1.0,260.0,1900.0,8,380.64776964489545
101598.0,19475.0,29.0,1.0,72.0,19300.0,34,371.74155714515564
101600.0,1667.0,6.0,1.0,329.0,1600.0,7,389.74953466831994
101606.0,3132.0,9.0,0.0,27.0,3100.0,15,382.2330643056423
101607.0,5100.0,10.0,1.0,245.0,5000.0,12,365.64776964489556
101613.0,1000.0,4.0,1.0,236.0,950.0,6,355.3958583335067
101614.0,2100.0,7.0,1.0,-63.0,2000.0,14,353.00763720018995
101615.0,3000.0,6.0,1.0,339.0,2900.0,7,400.57579613383655
101616.0,4531.0,9.0,1.0,290.0,4500.0,11,408.9201320351789
101619.0,3000.0,8.0,0.0,-393.0,2900.0,21,377.43947826654323
101621.0,2884.0,8.0,1.0,338.0,2800.0,9,399.1751845141921
101626.0,9000.0,21.0,1.0,309.0,8900.0,22,370.5757961338368
101628.0,2215.0,7.0,0.0,349.0,2200.0,8,408.44754690447564
101629.0,1500.0,5.0,1.0,294.0,1400.0,6,355.57579613383655
101630.0,2000.0,6.0,0.0,153.0,1900.0,10,391.79171666701325
101638.0,700.0,4.0,1.0,329.0,650.0,5,389.3238848224478
101644.0,3402.0,9.0,1.0,293.0,3300.0,10,354.6258725862922
101646.0,3000.0,8.0,0.0,-466.0,2900.0,22,363.51145177760225
101647.0,10000.0,21.0,1.0,262.0,9900.0,23,382.64776964489556
101649.0,1000.0,4.0,1.0,285.0,950.0,6,404.3958583335067
101650.0,543.0,2.0,1.0,276.0,500.0,4,395.22059074991216
101654.0,5607.0,13.0,0.0,-163.0,5500.0,22,371.32685180590204
101658.0,2200.0,7.0,1.0,343.0,2100.0,8,404.57579613383655
101660.0,1626.0,6.0,1.0,303.0,1600.0,7,362.7229673929811
101663.0,6000.0,14.0,1.0,99.0,5900.0,19,396.86369017807215
101671.0,4561.0,11.0,0.0,-436.0,4400.0,25,395.0387835774967
101673.0,2230.0,7.0,1.0,304.0,2200.0,8,363.8231202978923
101677.0,923.0,4.0,1.0,324.0,900.0,5,383.64785271429776
101680.0,2759.0,8.0,1.0,330.0,2700.0,9,390.5492288584977
101683.0,3000.0,8.0,0.0,-283.0,2900.0,19,369.29553124442566
101690.0,1200.0,5.0,0.0,-486.0,1100.0,20,402.58342528866115
101698.0,1000.0,4.0,0.0,-532.0,950.0,19,355.3315139772725
101699.0,10000.0,20.0,1.0,308.0,9900.0,21,369.5757961338363
101700.0,7000.0,14.0,1.0,348.0,6900.0,15,409.57579613383655
101704.0,10100.0,22.0,0.0,306.0,10000.0,23,367.5757961338368
101706.0,3000.0,6.0,1.0,313.0,2900.0,7,374.57579613383655
101707.0,2500.0,7.0,1.0,328.0,2400.0,8,389.57579613383666
101708.0,5500.0,13.0,0.0,-253.0,5400.0,24,399.29553124442543
101709.0,4000.0,10.0,0.0,-395.0,3900.0,23,375.43947826654335
101710.0,1000.0,4.0,0.0,-431.0,950.0,18,397.2595404662135
101712.0,4000.0,10.0,0.0,142.0,3900.0,14,380.79171666701325
101715.0,1500.0,5.0,0.0,317.0,1400.0,6,378.57579613383655
101717.0,4000.0,10.0,0.0,-352.0,3900.0,22,359.36750475548433
101718.0,1200.0,5.0,0.0,-390.0,1100.0,18,380.43947826654335
101720.0,50800.0,40.0,1.0,102.0,50400.0,45,407.375158046405
101721.0,4700.0,11.0,1.0,262.0,4600.0,13,382.64776964489545
101722.0,1100.0,3.0,1.0,280.0,1000.0,5,400.64776964489545
101725.0,8000.0,16.0,1.0,237.0,7900.0,18,357.64776964489533
101727.0,17400.0,27.0,1.0,336.0,17300.0,28,397.5757961338363
101733.0,12200.0,22.0,1.0,288.0,12100.0,24,408.64776964489533
101735.0,32300.0,33.0,1.0,328.0,32200.0,34,389.5757961338368
101736.0,1200.0,5.0,1.0,198.0,1100.0,8,377.71974315595435
101737.0,4800.0,10.0,1.0,319.0,4700.0,11,380.57579613383655
101738.0,9750.0,19.0,1.0,263.0,9700.0,21,382.39585833350634
101740.0,2000.0,6.0,1.0,113.0,1900.0,11,410.86369017807215
101741.0,9200.0,20.0,0.0,-396.0,9000.0,33,376.9433008893209
101743.0,24300.0,33.0,1.0,247.0,24200.0,35,367.64776964489556
101745.0,53800.0,41.0,1.0,155.0,53500.0,45,398.79936191256866
101746.0,2000.0,6.0,0.0,-634.0,1900.0,23,372.72737231077895
101747.0,2000.0,6.0,0.0,-557.0,1900.0,22,390.65539879971993
101749.0,1050.0,5.0,0.0,-481.0,1000.0,20,406.33151397727227
101754.0,45000.0,35.0,1.0,314.0,44900.0,36,375.5757961338363
101757.0,1000.0,2.0,1.0,212.0,950.0,5,390.4678318445655
101765.0,5250.0,13.0,0.0,-323.0,5100.0,25,389.6194160668732
101772.0,9200.0,21.0,0.0,193.0,9100.0,24,372.7197431559546
101773.0,9200.0,21.0,0.0,292.0,9100.0,22,353.5757961338368
101778.0,5700.0,13.0,0.0,254.0,5600.0,15,374.64776964489545
101781.0,18200.0,29.0,1.0,323.0,18100.0,30,384.5757961338368
101782.0,2500.0,7.0,1.0,319.0,2400.0,8,380.57579613383666
101785.0,10000.0,21.0,1.0,301.0,9900.0,22,362.57579613383655
101786.0,4000.0,10.0,1.0,288.0,3900.0,12,408.64776964489545
101788.0,24300.0,32.0,0.0,-306.0,24000.0,43,351.30317648998107
101792.0,1667.0,6.0,0.0,-382.0,1600.0,19,387.61321680102685
101794.0,1082.0,5.0,0.0,-347.0,1000.0,17,363.91681668338447
101797.0,6500.0,15.0,1.0,333.0,6400.0,16,394.57579613383643
101799.0,2000.0,6.0,0.0,-440.0,1900.0,20,389.51145177760213
101811.0,5500.0,13.0,1.0,-69.0,5400.0,21,406.0796107112486
101818.0,500.0,4.0,0.0,-306.0,450.0,16,404.1155934440957
101821.0,4000.0,8.0,1.0,323.0,3900.0,9,384.57579613383655
101824.0,1500.0,5.0,0.0,-197.0,1400.0,15,396.22355773336676
101828.0,2000.0,6.0,0.0,-456.0,1900.0,20,373.51145177760213
101829.0,1500.0,5.0,0.0,-70.0,1400.0,13,405.07961071124896
101830.0,869.0,2.0,1.0,294.0,850.0,3,353.54769980938664
101840.0,3000.0,8.0,0.0,137.0,2900.0,12,375.79171666701325
101851.0,2168.0,5.0,1.0,294.0,2100.0,6,354.77457289454776
101855.0,8000.0,16.0,1.0,337.0,7900.0,17,398.57579613383655
101864.0,3000.0,8.0,1.0,247.0,2900.0,10,367.64776964489545
101865.0,2000.0,4.0,1.0,340.0,1900.0,5,401.57579613383655
101867.0,2000.0,6.0,1.0,150.0,1900.0,10,388.79171666701325
101868.0,2000.0,6.0,0.0,-599.0,1900.0,23,407.72737231077895
101869.0,10000.0,21.0,1.0,220.0,9900.0,24,399.71974315595435
